text,sentiment
"['tri', 'location1', 'se21', 'nice', 'area', '3', 'mile', 'centr', 'london']",Positive
"['tri', 'place', 'call', 'location1', '20', 'min', 'train', 'london', 'location2']",Positive
"['unless', 'mean', 'red', 'indian', 'dont', 'think', 'correct', 'location1', 'full', 'bangladeshi']",Positive
"['wouldnt', 'touch', 'location1', 'though', 'rough', 'inde']",Negative
"['reaserch', 'neighborhood', 'far', 'location1', 'seem', 'best', 'choic', 'us']",Positive
"['well', 'bag', 'money', 'like', 'location1']",Negative
"['well', 'best', 'place', 'live', 'london', 'location2', 'central', 'location1']",Positive
"['student', 'imperi', 'colleg', 'location1', 'popular', 'definit', 'cheaper', 'area', 'easili', 'access', '49', 'bus']",Positive
"['london', 'visit', 'location1', 'lot', 'see', 'south', 'london', 'river']",Positive
"['lot', 'shop', 'centr', 'around', 'also', 'location1', 'centr', 'train', 'lead', 'anywher', 'els', 'countri']",Positive
"['would', 'say', 'location1', 'location2', 'less', 'pleasant']",Positive
"['yeah', 'location1', 'love']",Positive
"['yeah', 'stay', 'away', 'location1']",Negative
"['yeah', 'location1', 'fair', 'share', 'violenc', 'location2']",Negative
"['yes', 'location1', 'nice', 'suburb', 'location1']",Positive
"['yes', 'safe', 'part', 'location2', 'far', 'fewer', 'say', 'location1']",Positive
"['yes', 'location1', 'pretti', 'central', 'easi', 'get', 'location1']",Positive
"['yes', 'location2', 'one', 'strong', 'jewish', 'area', 'london', 'probabl', 'beaten', 'location1', 'nearbi']",Positive
"['better', 'live', 'location1']",Positive
"['close', 'london', 'central', 'london', 'location1', 'great', 'servic', 'activit']",Positive
"['alway', 'live', 'skanki', 'area', 'like', 'location1']",Negative
"['catch', 'decent', 'openmik', 'night', 'unsign', 'act', 'singer', 'songwrit', 'location1']",Positive
"['combin', 'visit', 'walk', 'along', 'location1', 'next', 'river', 'great', 'view', 'lot', 'attract']",Positive
"['easili', 'get', 'centrelondon', 'location2', 'location1']",Positive
"['find', 'reason', 'afford', 'accomod', 'location1', 'area', 'close', 'proxim', 'london', 'centr']",Positive
"['googl', 'abstract', 'concept', 'location1', 'one', 'expens', 'area', 'town']",Negative
"['could', 'also', 'look', 'location2', 'location1']",Positive
"['could', 'also', 'visit', 'o2', 'centr', 'location1', 'time', 'music', 'exhibit', 'load', 'restaur']",Positive
"['could', 'go', 'south', 'river', 'look', 'location2', 'location1', 'zone', '1', '2', 'good', 'transport', 'link']",Positive
"['could', 'go', 'location2', 'indian', 'area', 'location1', 'buy', 'thing', 'cheap', 'indian', 'shop', 'chanc', 'explor', 'reason', 'shop']",Positive
"['could', 'look', 'somewher', 'like', 'location1', '20', 'minut', 'train', 'location2', 'safe', 'quiet', 'littl', 'cheaper', 'nice', 'area', 'central']",Positive
"['could', 'look', 'area', 'around', 'location1', 'location2']",Positive
"['could', 'tri', 'look', 'area', 'like', 'location1', 'nice', 'quit', 'young', 'nice', 'restaur', 'etc', 'slight', 'cheaper']",Positive
"['could', 'tri', 'research', 'location2', 'place', 'near', 'like', 'location1']",Positive
"['could', 'tri', 'location1']",Positive
"['live', 'afford', 'location1', 'higher', 'crime', 'rate', 'mani', 'area', 'london', 'maxi', 'say', 'nt', 'walk', 'alon', 'anywher', 'uk', 'nonsens', 'walk', 'everywher', 'uk']",Negative
"['might', 'also', 'want', 'consid', 'location1', 'piccadilli', 'line', 'nicer', 'area', 'depend']",Positive
"['might', 'find', 'bedsit', 'studio', 'call', 'grotti', 'part', 'london', 'like', 'location2', 'location1', '600', 'pound', 'bare', 'minimum', 'includ', 'bill', 'street', 'peopl', 'block', 'flat', 'probabl', 'quit', 'skanki', 'even', 'danger']",Negative
"['might', 'want', 'consid', 'location1', 'part', 'location2al', 'come', 'area', 'relat', 'quit', 'pleasant', 'afford', 'area', 'live', 'far', 'term', 'commut', 'distanc', 'central', 'london']",Positive
"['need', 'rich', 'live', 'part', 'location1']",Negative
"['probabl', 'heard', 'bad', 'thing', 'location1', 'regard', 'ugli', 'part', 'greater', 'london']",Negative
"['fine', 'location1', 'long', 'use', 'common', 'sens']",Positive
"['your', 'right', 'location2', 'location1', 'etc', 'expens', 'nice', 'safe', 'place', 'expens']",Negative
"['your', 'lucki', 'location1', 'general', 'love', 'part', 'london', 'central']",Positive
"['best', 'bet', 'look', 'south', 'river', 'possibl', 'location1', 'half', 'come']",Positive
"['park', 'london', 'beauti', 'location1', 'location2', 'best', 'park', 'ever', 'theyr', 'realli', 'big', 'right', 'central', 'london']",Positive
"['also', 'depend', 'kinda', 'prperti', 'want', 'location1', 'compar', 'cheap', 'place']",Positive
"['although', 'told', 'der', 'certain', 'area', 'location1', 'racist', 'dont', 'know', 'much']",Negative
"['anywher', 'apart', 'location1', 'lol']",Negative
"['anywher', 'm11', 'a14', 'corridor', 'location1', 'good', 'commut', 'afford']",Positive
"['best', 'thing', 'go', 'sever', 'place', 'like', 'location1', 'relat', 'cheaper']",Positive
"['would', 'say', 'nowday', 'location1', 'bad', 'wouldnt', 'move', 'local', 'price', 'rocket', 'final', 'get', 'round', 'finish', 'olymp', 'villag']",Negative
"['could', 'alway', 'sign', 'short', 'let', 'see', 'thing', 'go', 'stay', 'location1']",Negative
"['c', 'location1', 'nasti', 'shit', 'live', 'would', 'think', 'twice', 'stick', 'phone']",Negative
"['u', 'tri', 'location1']",Positive
"['here', 'bit', 'info', 'location1', 'location2', 'would', 'okay']",Positive
"['live', 'location1', 'wouldnt', 'recommend']",Negative
"['live', 'location1', 'love']",Positive
"['read', 'somewher', 'location1', 'location2', 'zone', 'avoid', 'due', 'crime', 'rate', 'rough', 'area']",Negative
"['strong', 'recommend', 'live', 'location2', 'location1', 'probabl', 'best', 'place', 'london', 'live']",Positive
"['would', 'avoid', 'walk', 'location1', 'high', 'street', 'ur', 'night', 'would', 'avoid', 'odd', 'look', 'alleyway']",Negative
"['would', 'mayb', 'look', 'around', 'location1', 'area']",Positive
"['id', 'say', 'look', 'around', 'location1', 'stay', 'away', 'suburb', 'tower', 'block']",Positive
"['ur', 'drive', 'get', 'train', 'location1', 'station', 'well', 'get', 'bus']",Positive
"['got', 'opportun', 'cheap', 'free', 'accommod', 'go', 'location1', 'necessarili', 'soughtaft', 'area', 'london', 'got', 'high', 'south', 'asian', 'popul', 'load', 'shop']",Negative
"['avoid', 'live', 'location1', 'far', 'import', 'thing', 'behav']",Negative
"['want', 'live', 'bit', 'closer', 'toward', 'central', 'london', 'tri', 'location1', 'brought', 'love']",Positive
"['your', 'gon', 'na', 'live', 'live', 'location1', 'love', 'safe', 'live', 'close', 'everyth']",Positive
"['best', 'bet', 'enter', 'requir', 'think', 'location2', 'prefer', 'near', 'location1']",Positive
"['dont', 'live', 'location1']",Negative
"['dont', 'live', 'location1']",Negative
"['lesiur', 'centr', 'cinema', 'southsid', 'shop', 'centr', 'nearbi', 'restaur', 'hair', 'salon', 'location1', 'place']",Positive
"['kid', 'live', 'bad', 'news', 'location1', 'rough', 'area', 'would', 'want', 'bring', 'daughter']",Negative
"['n', 'location1', 'fine']",Positive
"['tri', 'location1', 'querki', 'littl', 'street', 'make', 'sure', 'well', 'lit', 'awar', 'dark', 'your']",Positive
"['part', 'location2', 'ok', 'location1', 'nice', 'dearer']",Positive
"['place', 'like', 'location1', 'well', 'lower', 'level', 'crime', 'result', 'cant', 'realli', 'pick', 'area', 'london', 'safe', 'time']",Negative
"['rush', 'hour', 'traffic', 'location1', 'aw', 'id', 'recommend', 'leav', 'ur', 'hous', 'go', 'work', '7am']",Negative
"['area', 'like', 'location1', 'major', 'black', 'communiti']",Positive
"['area', 'location1', 'bit', 'rough']",Negative
"['stay', 'away', 'location1']",Negative
"['absolut', 'cheapest', 'area', 'location1', 'da18']",Positive
"['best', 'london', 'south', 'west', 'u', 'hav', 'place', 'like', 'location1', 'relli', 'nice']",Positive
"['decent', 'place', 'location2', 'location1']",Positive
"['good', 'place', 'location1', 'excit', 'place', 'live', 'good', 'transport', 'rout', 'avail']",Negative
"['sever', 'area', 'london', 'high', 'irish', 'popul', 'location1', 'one']",Positive
"['nice', 'place', 'live', 'location1']",Positive
"['well', 'could', 'tri', 'anyth', 'location2', 'area', 'close', 'location1', 'might', 'bit', 'expens']",Negative
"['also', 'realli', 'nice', 'area', 'like', 'location2', 'location1']",Positive
"['could', 'also', 'tri', 'location1', 'tho', 'certain', 'bit', 'posherboho']",Negative
"['could', 'get', 'train', 'location1', 'station']",Positive
"['want', 'good', 'venuesrestaur', 'pub', 'club', 'good', 'look', 'chick', 'easyl', 'location1']",Positive
"['location1', 'normal', 'area', 'happen', 'altern', 'market']",Positive
"['im', 'location1', 'im', 'hard']",Negative
"['bobo', 'bourgeoi', 'bohemian', 'particular', 'preval', 'part', 'british', 'equival', 'american', 'trustafarian', 'young', 'boy', 'girl', 'rich', 'mummi', 'daddi', 'pretend', 'poor', 'suburb', 'london', 'location1']",Negative
"['location1', 'nearest', 'tube', 'station', '4', 'min', 'walk', 'your', 'lucki', 'your', 'go', 'studi', 'london']",Positive
"['location1', 'location2', 'good', 'place', 'stay', 'within', '35', 'minut', 'fast', 'train', 'central', 'london']",Positive
"['location1', 'street', 'show']",Negative
"['b', 'location1', 'hertfordshir', 'london', 'even', 'wors', 'bexley']",Negative
"['brazilian', 'man', 'shot', '3', 'year', 'ago', 'location1', 'station', 'policeman', 'think', 'suspect', 'terrorist', '77', 'bomb', 'london', 'transport']",Negative
"['friend', 'mine', 'live', 'location1', 'like', 'though', 'peopl', 'told', 'bit', 'rough']",Negative
"['good', 'place', 'live', 'would', 'location1', 'fair', 'central', 'expens', 'area', 'full', 'bar', 'pub', 'restaur']",Positive
"['must', 'see', 'place', 'location1', 'street', 'entertain', 'good', 'place', 'eat', 'great', 'market', 'nice', 'place', 'drink']",Positive
"['fact', 'london', 'london', 'london', 'town', 'two', 'differ', 'jurisdict', 'location1', 'jurisdict']",Negative
"['addit', 'school', 'orient', 'african', 'studi', 'soa', 'larg', 'number', 'student', 'asian', 'background', 'countri', 'student', 'union', 'regular', 'hold', 'host', 'event', 'welcom', 'nonsoa', 'student', 'websit', 'also', 'link', 'hous', 'accomod', 'afford', 'hous', 'option', 'student', 'location1', 'nice', 'area', 'near', 'cemeteri', 'good', 'mayb', 'expens']",Positive
"['share', 'bar', 'night', 'life', 'etc', 'think', 'location1', 'would', 'favourit']",Positive
"['location1', 'one', 'better', 'suburb', 'london', 'though', 'expens']",Negative
"['told', 'money', 'object', 'location1', 'area', 'london', 'would', 'choos', 'live']",Negative
"['also', 'polic', 'stat', 'show', 'location1', 'includ', 'area', 'score', 'pretti', 'high', 'number', 'report', 'racist', 'crime']",Negative
"['also', 'location2', 'right', 'next', 'also', 'good', 'rent', 'rate', 'check', 'location1', 'nice', 'quiet', 'area']",Positive
"['also', 'would', 'suggest', 'location1location2']",Positive
"['also', 'tree', 'plenti', 'space', 'park', 'pavement', 'hamstead', 'location2', 'location1', 'regent', 'park', 'bishop', 'avenu', 'n2', 'omfg']",Negative
"['also', 'area', 'location2', 'location1', 'nw', 'london', 'bit', 'unsaf', 'unlik', 'go', 'anyway']",Negative
"['although', 'think', 'location1', 'quit', 'expens', 'hot', 'spot', 'rich', 'succes', 'location2', 'high', 'soughtaft', 'area', 'hous', 'pricey', 'larg', 'jewish', 'popul']",Negative
"['although', 'nice', 'section', 'location2', 'great', 'amen', 'location1', 'seem', 'come', 'nicer', 'area']",Positive
"['agre', 'dublin', 'castl', 'one', 'favorit', 'pub', 'location1']",Positive
"['ca', 'nt', 'talk', 'polic', 'corrupt', 'london', 'expens', 'london', 'uk', 'apart', 'most', 'quit', 'expens', 'realli', 'want', 'move', 'location1', 'probabl', 'least', 'expens', 'part', 'town']",Positive
"['anyway', 'location1', 'best', 'bet', 'secur', 'although', 'complet', 'soulless', 'steril']",Negative
"['area', 'location1', 'location2', 'far', 'pleasant']",Positive
"['location1', 'shop', 'street', 'easi', 'access', 'london', 'westend']",Positive
"['place', 'theyv', 'list', 'theyr', 'good', 'apart', 'location1']",Negative
"['get', 'mug', 'kill', 'avoid', 'location1']",Negative
"['location1', 'jubile', 'line', 'tunnel', 'deep', 'avoid', 'much', 'secret', 'underground', 'stuff']",Negative
"['avoid', 'location1', 'super', 'pricey']",Negative
"['avoid', 'location1', 'though']",Negative
"['basic', 'head', 'location1', 'buy', 'rent', 'river', 'tend', 'plenti', 'polic', 'around', 'crime', 'rate', 'reason', 'good']",Positive
"['sure', 'visit', 'speaker', 'corner', 'listen', 'crazi', 'rant', 'everyth', 'imagin', 'feel', 'free', 'heckl', 'yeah', 'location1', 'free', 'great', 'place', 'famili', 'day']",Negative
"['close', 'london', 'good', 'qualiti', 'hous', 'good', 'school', 'location1', 'expens', 'area', 'live']",Negative
"['best', 'bet', 'around', 'location2', 'location1', 'area', 'northwest', 'corner', 'realli', 'nice', 'use', 'know', 'someon', 'live']",Positive
"['big', 'ben', 'bore', 'nearbi', 'think', 'near', 'location1', 'abbey', 'place', 'go', 'see', 'rare', 'book', 'think', 'first', 'book', 'print']",Negative
"['location1', 'london', 'postcod']",Negative
"['basic', 'peopl', 'live', 'afford', 'location1', 'rich', 'famous']",Negative
"['upsid', 'part', 'location1', 'realli', 'love', 'excel', 'bus', 'servic', 'anywher', 'need', 'go']",Positive
"['part', 'e', 'g', 'location1', 'howev', 'expens', 'lot', 'snobberi', 'go']",Negative
"['north', 'east', 'location1', 'surpris', 'peac', 'leafi']",Positive
"['famous', 'place', 'location1', 'well', 'known', 'get', 'great', 'mani', 'tourist']",Positive
"['also', 'add', 'location1', 'cling', 'edg', 'greater', 'london', 'area']",Positive
"['cheer', 'check', 'location1', 'location2']",Positive
"['choos', 'location2', 'location1', 'want', 'hang', 'toff', 'famous', 'peopl']",Positive
"['communic', 'wise', 'best', 'caus', 'location1', 'tube', 'station', 'r', 'two', 'main', 'line']",Positive
"['consid', 'trendi', 'location1', 'w11', 'west', 'london']",Positive
"['consid', 'part', 'major', 'london', 'location1', 'pretti', 'low', 'crime', 'scale', 'quit', 'expens']",Negative
"['nt', 'worri', 'location1', 'bad']",Positive
"['edit', 'notic', 'peopl', 'mention', 'location1', 'brome', 'must', 'keep', 'mind', 'place', 'outskirt', 'london', 'class', 'kent', 'part']",Negative
"['eat', 'location2', 'rip', 'realli', 'best', 'indian', 'restaur', 'location1']",Negative
"['fabric', 'massiv', 'club', 'location1', 'play', 'hous', 'techno', 'electro', 'saturday']",Positive
"['find', 'place', 'location1', 'right', 'price', 'hous', 'depress']",Positive
"['finnali', 'location1', 'nt', 'bad', 'particular', 'around', 'furzedown', 'area', 'although', 'price', 'start', 'creep']",Negative
"['first', 'yes', 'location1', 'extrem', 'rough']",Negative
"['poor', 'area', 'think', 'location1']",Negative
"['even', 'entertain', 'besid', 'bar', 'reccommend', 'time', 'concert', 'location1', 'comedi', 'store']",Positive
"['exampl', 'someon', 'know', 'found', 'flat', 'location1', 'like', '450000', 'got', 'found', 'locat', 'corner', 'a4', 'railway', 'line', 'realli', 'grotti', 'insid']",Negative
"['great', 'cocktail', 'go', 'st', 'germain', 'outsid', 'location1', 'tube', 'happi', 'hour', '2', '7', 'hte', 'nicest', 'london']",Positive
"['money', 'live', 'around', 'location1']",Negative
"['frequent', 'train', 'location1', 'station', 'location2', 'central', 'london', 'take', '18', 'minut']",Positive
"['location2', 'get', 'easi', 'access', 'bus', 'location1', 'tube', 'district', 'line']",Positive
"['away', 'location2', 'location1', 'bit', 'cheaper']",Negative
"['good', 'luck', 'location1', 'live']",Negative
"['get', 'tube', 'bus', 'continu', 'east', 'keep', 'go', 'location1', 'cheapest', 'conveni', 'area', 'london']",Positive
"['go', 'location1', 'play', 'almost', 'everi', 'great', 'band']",Positive
"['good', 'area', 'lot', 'travel', 'live', 'location1', 'shepperd', 'bush', 'theyr', 'quit', 'central', 'london', 'west']",Positive
"['good', 'luck', 'god', 'bless', 'location1', 'opinion', 'alot', 'nicer', 'location1']",Positive
"['guy', 'hospit', 'think', 'location1', 'n7', 'get', 'expens', 'solid', 'reason']",Negative
"['said', 'though', 'location1', 'still', 'safe', 'area', 'alway', 'lot', 'polic', 'around', 'never', 'felt', 'unsaf', 'area', 'even', 'alon', '1', 'oclock', 'morn']",Positive
"['head', 'location1', 'market', 'also', 'load', 'cloth', 'shoe', 'shop', 'everyth', 'ted', 'baker', 'lk', 'bennett', 'reiss', 'oasi', 'monsoon']",Positive
"['location1', 'would', 'best', 'direct', 'line', 'rochest']",Positive
"['hope', 'help', 'location1', 'nice', 'place', 'live']",Positive
"['howev', 'location2', 'location1', 'afford', 'plus', 'feel', 'like', 'london', 'bit', 'relax']",Positive
"['howev', 'dont', 'like', 'location1']",Negative
"['howev', 'outer', 'suburb', 'se', 'london', 'location1', 'location2', 'quit', 'pleasant', 'absolut', 'fine']",Positive
"['howev', 'also', 'consid', 'location1', 'youd', 'find', 'various', 'detach', 'villa', 'larg', 'garden']",Positive
"['heard', 'lot', 'peopl', 'say', 'location1', 'danger', 'true']",Negative
"['also', 'know', 'coupl', 'peopl', 'move', 'location1', 'rate', 'high']",Positive
"['also', 'know', 'lot', 'peopl', 'area', 'like', 'location2', 'location1', 'never', 'felt', 'unsaf', 'live']",Positive
"['also', 'like', 'location2', 'location1', 'vibrant']",Positive
"['alway', 'go', 'shop', 'cinema', 'location1']",Positive
"['alway', 'want', 'live', 'around', 'location1']",Positive
"['afraid', 'part', 'london', 'particular', 'safe', 'place', 'live', 'especi', '20', 'year', 'old', 'woman', 'comparison', 'south', 'london', 'location2', 'higher', 'crime', 'rate', 'location1', 'highest', 'rate', 'crime', 'name', 'murder', 'capit', 'europ']",Negative
"['cant', 'realli', 'complain', 'location1', 'bit', 'bore', 'entertain']",Negative
"['cant', 'understand', 'thumb', 'location1', 'area', 'lot', 'money', 'thrown', 'right']",Positive
"['come', 'location1', 'similar', 'impoverish', 'london', 'borough', 'fact', 'wors', 'reput', 'location1']",Negative
"['dont', 'know', 'location2', 'location1', 'one', 'nicest', 'area', 'london']",Positive
"['dunno', 'there', 'alot', 'mediterranean', 'peopl', 'north', 'location1']",Positive
"['guess', 'live', 'location1', 'wasnt', 'best']",Negative
"['public', 'transport', 'location2', 'best']",Positive
"['live', 'location1', '20', 'year', 'never', 'problem', 'day', 'night']",Positive
"['live', 'location1', 'last', '8', 'year']",Positive
"['live', 'big', 'citi', 'shock', 'lot', 'stuff', 'want', 'get', 'feel', 'okayish', 'place', 'location1', 'good', 'close', 'enough', 'london', 'far', 'enough', 'away', 'much', 'nois', 'action', 'end', 'coucil', 'estat', 'nt', 'actual', 'bad', 'quiet', 'famili', 'base', 'abl', 'attitud', 'shut', 'front', 'door', 'shut', 'everyon', 'everyth', 'els', 'fine']",Positive
"['plenti', 'friend', 'la', 'live', 'location1', 'love', 'everyon', 'differ', 'cours']",Positive
"['read', 'location1', 'villag', 'nice', 'area']",Positive
"['heard', 'distant', 'school', 'friend', 'location1', 'presum', 'near', 'address', '60', 'bangladeshi', 'safest', 'area']",Negative
"['know', 'learn', 'cheapest', 'area', 'london', 'borough', 'location1']",Positive
"['know', 'bit', 'location1', 'shop', 'load', 'area', 'live', 'sure']",Positive
"['know', 'lot', 'peopl', 'live', 'location1', 'find', 'easi', 'get', 'central', 'london']",Positive
"['like', 'location2', 'location1', 'etc']",Positive
"['live', 'location1', 'love', 'use', 'live', 'location1']",Positive
"['live', 'location1', 'wonder', 'street', 'great', 'neighbour']",Positive
"['live', 'location1', 'nice', 'cheapish', 'avoid', 'rest', 'location2']",Negative
"['live', 'location1', 'grotti']",Positive
"['live', 'location1', 'partner', 'born', 'want']",Negative
"['live', 'location1', 'honest', 'there', 'pub', 'club', 'round']",Negative
"['live', 'location1', 'work', 'london', 'bridg', 'railway', 'station', 'love']",Positive
"['live', 'location1', 'area', 'realli', 'great', 'place']",Positive
"['live', 'location1', 'end', 'jubile', 'line']",Positive
"['live', 'location1', 'realli', 'like']",Positive
"['live', 'location1', 'would', 'characteris', 'lot', 'greeneri', 'zone', '2', 'seem', 'attract', 'lot', 'twentysometh', 'profession', 'type']",Positive
"['live', 'middl', 'class', 'outer', 'london', 'suburb', 'call', 'location1', 'south', 'greater', 'london', 'area']",Negative
"['live', 'near', 'location1', 'say', 'pretti', 'nice', 'area']",Positive
"['live', 'near', 'location1', 'never', 'felt', 'unsaf']",Positive
"['live', 'pretti', 'close', 'location1', 'good', 'area', 'live', 'good', 'transport', 'lot', 'cafe', 'close', 'sort', 'amen']",Positive
"['live', 'right', 'near', 'location1', 'never', 'problem', 'even', 'night']",Positive
"['live', 'location1', 'location2', 'troubl']",Positive
"['live', 'location1', 'coupl', 'year', 'found', 'peopl', 'friend', 'didnr', 'feel', 'safe']",Negative
"['live', 'location1', 'year']",Positive
"['live', 'location1', 'two', 'bike', 'stolen']",Negative
"['live', 'london', '6', 'month', 'would', 'reccommend', 'live', 'location2', 'location1']",Positive
"['live', 'se', 'london', 'location1', '11', 'year', 'peopl', 'white']",Negative
"['love', 'location1']",Positive
"['meant', 'say', 'well', 'offer', 'location1', 'told', 'place', 'realli', 'violent']",Negative
"['prefer', 'location1']",Positive
"['realli', 'believ', 'location1', 'although', 'work', 'class', 'higher', 'crime', 'rate', 'east', 'end', 'area']",Positive
"['realli', 'like', 'fact', 'location2', 'beauti', 'place', 'especi', 'location1']",Positive
"['reckon', 'location1', 'offer', 'realli', 'great', 'valu', 'accommod', 'actual', 'havnt', 'heard', 'anyth', 'negat']",Positive
"['recommend', 'location1']",Positive
"['rent', 'nice', 'one', 'bedroom', 'flat', 'se', 'london', 'near', 'location1', '700', 'per', 'month', 'downsid', 'near', 'tube']",Negative
"['say', 'location1', 'larg', 'communiti', 'expat', 'australia', 'new', 'zealand', 'south', 'africa', 'make', 'interest', 'vari', 'rang', 'peopl', 'along', 'local', 'english', 'peopl']",Positive
"['stay', 'location1', 'love', 'area']",Positive
"['suggest', 'look', 'area', 'bit', 'location2', 'location1']",Positive
"['suggest', 'location1', 'area', 'especi', 'around', 'location2']",Positive
"['think', 'location1', 'n7', 'get', 'expens', 'solid', 'reason']",Negative
"['think', 'hesit', 'stuff', 'go', 'ahead', 'work', 'extens', 'around', 'london', 'would', 'agre', 'location1', 'would', 'first', 'choic', 'live']",Negative
"['use', 'live', 'location1', 'nth', 'london', 'chang', 'name', 'slum']",Negative
"['use', 'live', 'location1', 'near', 'location2', 'wasnt', 'bad', 'realli']",Positive
"['use', 'live', 'femal', 'share', 'rent', 'flat', 'um', 'location2', 'west', 'london', 'location1']",Negative
"['use', 'work', 'location1', 'ok', 'fair', 'divers', 'lot', 'student', 'area', 'attend', 'queen', 'mari', 'local', 'either', 'asian', 'most', 'bangladeshi', 'think', 'proper', 'cockney', '0']",Positive
"['go', 'location1', '14', 'sister', 'use', 'go', '14', 'often', 'went', 'friend']",Positive
"['look', 'location1', 'sinc', 'lot', 'cheap', 'place']",Positive
"['wasnt', 'impress', 'location1', 'main', 'street', 'look', 'dirti']",Negative
"['would', 'imagin', 'location1', 'apart', 'brand', 'new', 'built', 'around', 'time', 'olymp', 'build', 'go']",Positive
"['would', 'recommend', 'care', 'consid', 'location2', 'location1', 'make', 'choic', 'known', 'peac', 'well', 'maintain', 'borough']",Positive
"['would', 'say', 'location1', 'probabl', 'nicest', 'area', 'term', 'beauti', 'relat', 'easi', 'get', 'far', 'away', 'central', 'london']",Negative
"['would', 'say', 'youd', 'safer', 'opposit', 'side', 'location2', 'area', 'like', 'location1']",Positive
"['would', 'stay', 'away', 'location2', 'location1', 'heard', 'peopl', 'bother', 'quit', 'bit']",Negative
"['would', 'suggest', 'go', 'location1', 'sunday', 'breakfastlunch', 'around', '12ish']",Positive
"['wouldnt', 'advis', 'walk', 'alon', 'late', 'night', 'location1', 'area', 'there', 'quit', 'lot', 'prostitut', 'area', 'even', 'dont', 'want', 'get', 'accost']",Negative
"['wouldnt', 'even', 'visit', 'never', 'mind', 'live', 'location1', 'person', 'speak']",Negative
"['wouldnt', 'live', 'centr', 'location1', 'realli', 'busi', 'noisi']",Negative
"['id', 'go', 'location1', 'come', 'area', 'great', 'bar', 'restaur', 'excel', 'food', 'market']",Positive
"['id', 'prefer', 'somewher', 'like', 'location1']",Positive
"['ill', 'go', 'location1']",Positive
"['ive', 'place', 'favorit', 'location1', 'realli', 'love']",Positive
"['ive', 'live', 'location1', 'life', 'havent', 'stab']",Positive
"['ive', 'live', 'location1', '34', 'year', 'never', 'problem']",Positive
"['ive', 'live', 'location1', 'whole', 'life', 'frank', 'hate']",Negative
"['io', 'friend', 'location1', 'say', 'pain', 'ar', 'travel', 'central', 'everi', 'day', 'work']",Negative
"['id', 'live', 'location1', 'transport', 'link', 'via', 'nation', 'rail']",Positive
"['id', 'suggest', 'location1', 'area', 'main', 'high', 'street', 'seem', 'thrive', 'day', 'might', 'find', 'good', 'valu']",Positive
"['ideal', 'location2', 'location1', 'although', 'rest', 'london', 'cool']",Positive
"['london', 'must', 'avoid', 'area', 'around', 'location1', 'location2', 'southeast']",Negative
"['london', 'good', 'place', 'location1']",Positive
"['fine', 'day', 'without', 'mist', 'rain', 'take', 'location1']",Positive
"['money', 'isnt', 'object', 'could', 'tri', 'location1', 'location2', 'theyr', 'thamesid', 'direct', 'tube', 'link', 'sk']",Negative
"['money', 'object', 'location1', 'location2']",Negative
"['cathol', 'pleas', 'stay', 'canada', 'dont', 'want', 'wouldnt', 'say', 'southwest', 'north', 'river', 'west', 'also', 'interest', 'location1', 'fc', 'actual', 'situat', 'location1']",Negative
"['location1', 'head', 'la', 'pietra', 'one', 'better', 'italian', 'restaur', 'area']",Positive
"['realli', 'scare', 'crime', 'statist', 'choos', 'location1', 'even', 'location2']",Positive
"['reason', 'budget', 'go', 'location2', 'location1']",Negative
"['live', 'location1', 'location2', 'expect', 'get', 'head', 'kick', 'fair', 'time']",Negative
"['want', 'decent', 'place', 'bring', 'kid', 'decent', 'standart', 'live', 'tri', 'location1', 'location2']",Positive
"['want', 'space', 'location2', 'best', 'bet', 'location1', 'also', 'live', 'south', 'london', 'bit']",Positive
"['want', 'live', 'essex', 'stick', 'area', 'like', 'location2', 'location1']",Positive
"['your', 'shop', 'head', 'location1']",Positive
"['quiet', 'person', 'enjoy', 'space', 'like', 'reflect', 'world', 'quiet', 'suburban', 'area', 'near', 'london', 'like', 'location1', 'location2']",Positive
"['look', 'somewher', 'particular', 'though', 'location1', 'good', 'place', 'like', 'place', 'rang', 'expens', 'expens', 'area']",Positive
"['look', 'within', 'greater', 'london', 'area', 'mayb', 'tri', 'look', 'location1', 'slight', 'less', 'expens']",Positive
"['location1', 'there', 'geffry', 'museum', 'regular', 'children', 'special', 'day', 'museum', 'childhood', 'children']",Positive
"['general', 'location1', 'good', 'place', 'go', 'mani', 'differ', 'shop', 'stall', 'go', 'most', 'afford']",Positive
"['opinion', 'location2', 'isnt', 'far', 'location1', 'quit', 'treck']",Negative
"['word', 'best', 'place', 'live', 'london', 'location1', 'location2', 'place', 'dump']",Positive
"['ok', 'live', 'near', 'location1']",Positive
"['realli', 'easi', 'travel', 'via', 'subway', 'london', 'especi', 'locat', 'near', 'location1']",Positive
"['close', 'location1', 'park', 'major', 'sport', 'site', 'park', 'great', 'number', 'attract', 'includ', 'famous', 'victorian', 'dinosaur']",Positive
"['cool', 'work', 'location1', 'like', 'victoria', 'line']",Positive
"['coupl', 'idea', 'location1', 'much', 'better', 'use', 'central']",Positive
"['think', 'littl', 'somalia', 'right', 'location1']",Positive
"['location1', 'pricey', 'night', 'beauti']",Negative
"['location1', 'improv', 'recent', 'year', 'open', 'intern', 'rail', 'termin', 'st', 'pancra']",Positive
"['location1', 'big', 'bangladeshi', 'popul']",Positive
"['location1', 'fine', 'never', 'troubl']",Positive
"['location1', 'actual', 'deer', 'run', 'park']",Positive
