text,sentiment
LOCATION1 is looking a bit tatty these days as is LOCATION2,Negative
"LOCATION1 is lovely , very cultured and artistic it 's down side ( which is also its best point ) is that it 's not near a tube station and you have to get a bus to the nearest ( LOCATION1 ) but this is also its advantage as it gets you away from the grot that usually surrounds a rube station",Positive
LOCATION1 is marvellous,Positive
LOCATION1 is meant to be fairly affordable and has good areas,Positive
"LOCATION1 is more affordable , but close to the center Dude , it 's London - NOWHERE is truly safe",Positive
LOCATION1 is more better,Positive
LOCATION1 is more leafy and near LOCATION2 - quite nice,Positive
LOCATION1 is my favourite as it is kind of arty,Positive
LOCATION1 is n't bad,Positive
LOCATION1 is n't great,Negative
"LOCATION1 is n't the best place to live , I use to work there LOCATION1 is not a very good place",Negative
LOCATION1 is nearer London and cheaper though not as nice,Positive
LOCATION1 is nice,Positive
"LOCATION1 is nice , but it 's not cheap",Positive
LOCATION1 is nice and not too far from your uni,Positive
LOCATION1 is nice but you might find property a bit more expensive,Positive
LOCATION1 is nice but youd need to look around for a decent priced place to live Wherever they can afford to,Negative
LOCATION1 is nice good nightlife lots and lots of restaurants of all kinds bars etc anyway i hope this helps look on google earth for LOCATION1 etc good luck,Positive
LOCATION1 is nice too,Positive
"LOCATION1 is nice too, but poorly serviced by public transport",Positive
"LOCATION1 is nicer , I think , despite it 's reputation",Positive
LOCATION1 is no longer cheap as anywhere near a tube station in London is expensive as commuters want to be near them,Negative
"LOCATION1 is not a `` London '' in itself , it is simply a town within the north-east surburbs of London",Negative
"LOCATION1 is not a good area , LOCATION2 in general can be quite rough",Negative
LOCATION1 is not far,Positive
LOCATION1 is not far from LOCATION1 and is a much safer and more attractive area,Positive
"LOCATION1 is not pretty, but you can't move there if you are not an EU citizen",Negative
"LOCATION1 is not the best shopping street in London, but there are good transport links to the rest of London",Positive
LOCATION1 is not the cheapest place to live but not too far to LOCATION2 which is much cheaper for accomodation,Positive
"LOCATION1 is not very nice, with regards to the people, appearance, safety, and has poor connections",Negative
LOCATION1 is nothing special but like all of London it is expensive,Negative
LOCATION1 is now a thriving area and lots of money has been spent n regeneration,Positive
LOCATION1 is now full of asians and chinese,Positive
"LOCATION1 is ok a little built up now , but very expensive LOCATION2 is brilliant",Positive
LOCATION1 is ok but aint that expensive well I dunno if your rich or not,Positive
"LOCATION1 is on the London Underground, Piccadilly Line/Metropolitan Line",Positive
"LOCATION1 is on the up, with Westfield and the Olympic Park new to the area it has seen regeneration",Positive
"LOCATION1 is one of the cheaper areas as far as housing is concerned , It is a deprived area and high iLOCATION1",Negative
"LOCATION1 is one of the most exciting areas in London and we expect you will spend quite a bit of time exploring its attractions (and perhaps, shopping)",Positive
"LOCATION1 is one of the nicer areas and has good access by the underground into central London , it 's mostly occupied by commuters so it 's even more expensive",Negative
LOCATION1 is one of the nicest London Boroughs,Positive
LOCATION1 is over rated but nice,Positive
"LOCATION1 is pretty safe and family oriented , in the west of London and not as expensive as central London",Positive
LOCATION1 is pricey,Negative
"LOCATION1 is pricey I 'm moving from London , UK to Toronto next year and would like to live in a comparable neighbourhood",Negative
LOCATION1 is pricey My friends and I want to live in London,Negative
LOCATION1 is quite an expensive area,Positive
LOCATION1 is quite exclusive but on the whole nah,Negative
LOCATION1 is quite expensive and as you hint at in your question has several parts -,Negative
"LOCATION1 is quite far up North and at the border, so that may be a pain location wise but it is  also a pleasant area",Positive
"LOCATION1 is quite nice ( very diverse though ) , but there are about 6 parks in the area , lots of things to do and has low crime rate",Positive
"LOCATION1 is quite nice , on the central line",Positive
LOCATION1 is quite nice and quaint beleive it or not,Positive
LOCATION1 is quite up and coming,Positive
LOCATION1 is really nice - I live in LOCATION2,Positive
LOCATION1 is really nice if you can afford it,Positive
"LOCATION1 is really quite nice , LOCATION2 is really , really not",Negative
LOCATION1 is really rough,Negative
LOCATION1 is relatively well priced and is quite safe no problem there,Positive
LOCATION1 is rough and quite nasty - I would not like to walk round there at night,Negative
LOCATION1 is rubbish at the mo because the Olympics are causing disruption already with loads of building work,Negative
"LOCATION1 is safe enough , unless you are in the habit of wandering around late at night",Positive
LOCATION1 is similar but with a few more independent bars and smaller clubs,Positive
"LOCATION1 is supposed to be nice, I heard the traffic is murder though",Negative
LOCATION1 is terrible to live in,Negative
"LOCATION1 is the best area to live, very scenic",Positive
LOCATION1 is the best of the places you mention,Positive
LOCATION1 is the cheapest area to live in London as it is quite a dodgy area,Negative
LOCATION1 is the cheapest of the 3 areas and one of the cheapest areas in London,Positive
"LOCATION1 is the most-upmarket area , former chic-cool spot turned , getting edgier ( cooler ) as you move up to Ladbroke Grove",Positive
LOCATION1 is the nicest borough in SE London,Positive
LOCATION1 is the place for you,Positive
LOCATION1 is the safest place in London to live in,Positive
"LOCATION1 is the true East End , known as the starting point for many immigrant communities over the centuries",Positive
LOCATION1 is too noisy and polluted and too crowded with tourists visiting the museums there,Positive
LOCATION1 is very cool as well All the areas I 've mentioned have their own nightlife and you 'll always find yourself wandering into neighbouring areas,Positive
LOCATION1 is very different to LOCATION1 and a bit rough around the edges,Negative
LOCATION1 is very expensive and very posh,Negative
LOCATION1 is very hip and trendy fantastic night life and market,Positive
"LOCATION1 is very leafy , with a wonderful park and woodlands , as well as being within walking distance of Hampstead Heath",Positive
LOCATION1 is very near LOCATION2 as well and I have heard good things about that area as well,Positive
"LOCATION1 is very similar , With quite streets with lots of trees , waking up to only the sounds of little birds singing",Positive
LOCATION1 is where you'll want to go for local significant shopping,Positive
LOCATION1 isn't such a big town but there's quite a lot to explore and in general it's a nice place to settle down in,Positive
LOCATION1 isnt bad,Positive
LOCATION1 it's like stepping into delhi,Positive
LOCATION1 its beautiful and its the poshest part in London,Positive
LOCATION1 itself is fine during the day but I would make sure you don't hang around at night as it can be a little scary,Negative
"LOCATION1 itself is nice, not really 'toffy' but people are a bit more reserved",Positive
LOCATION1 itself is no more expensive than LOCATION2,Positive
LOCATION1 itself isn't so bad,Positive
"LOCATION1 just south of LOCATION1 is nice too , but probably on the expensive side",Positive
"LOCATION1 mainly has sizeable houses , most of which have been converted into flats , and the cost of renting or purchasing is favourable compared with most of London because the area is n't regarded as fashionable",Positive
LOCATION1 may be an option - it 's not as overly expensive as richmond and still within a reach,Positive
LOCATION1 might also be cheaper and a bit safer than LOCATION1 at night,Positive
LOCATION1 might be good for you as it has no tube or rail  so the prices are lower,Positive
"LOCATION1 nice area, consequently VERY expensive",Negative
LOCATION1 now has a tram system so transport should be even better,Positive
"LOCATION1 obviously , unless you enjoy commuting Anywhere nice in London is at least 250pw for a 1 bed flat plus bills",Positive
"LOCATION1 of London has lots of tiny little museums that are just beautiful, plus the rather obvious British Museum",Positive
"LOCATION1 on the whole isnt that bad, just a few streets away the housing and area in general gets much nicer and there are some good shops on the high street that I personally use regularly",Positive
"LOCATION1 one of the main road routes towards north-west London so very busy, very heavy traffic, not at all quiet even at night",Negative
LOCATION1 probably will be better than LOCATION1,Positive
LOCATION1 residential area but easy to commute into central London,Positive
"LOCATION1 scores highly for transport links and a huge shopping centre; has some green spaces too,",Positive
"LOCATION1 seems to be more your kettle of fish, although it isn't directly on the train line",Negative
LOCATION1 seems to be the next thing that everyone is talking about,Positive
LOCATION1 suffers from continuous aircraft noise because it is so close to LOCATION2,Negative
"LOCATION1 tube station is a good one if you work in the centre too, as it only takes about 15 minutes to get to Bond Street",Positive
"LOCATION1 used to be really problematic , but is now better , and has decent tube / train links to most of South London",Positive
LOCATION1 used to have an underground but the East London Line is being refurbished and it is buses for the next few years,Negative
LOCATION1 village is lovely,Positive
"LOCATION1 was once solidly working class cockney, but nowadays a high proportion of the population are immigrants",Positive
LOCATION1 was one of the worst areas I experienced  My only thought on it is poor doesn't necessarily equate to rough,Negative
LOCATION1 was the only area affordable north of the river I could think of,Positive
LOCATION1 which is nearby is also very nice some property expense,Positive
LOCATION1 will be close to central London and safer too,Positive
LOCATION1 won't give your husband an easy journey to Rochester,Negative
LOCATION1 would be a great location,Positive
LOCATION1 would be ideal,Positive
LOCATION1 would probably be your best bet as it 's close to the east end so there are lots of bars and clubs,Positive
LOCATION1's close to LOCATION2 too making it easy to get in and out of the London,Positive
"LOCATION1, LOCATION2 areas are nice, but expensive",Positive
"LOCATION1, a total melting pot of cultures and home to many artistic and music and media groups, a wide range of shopping areas",Positive
"LOCATION1, because there is a large amount of dangerous gangs there",Negative
"LOCATION1, before I lived in LOCATION2 Both very nice areas",Positive
"LOCATION1, ignore the racists, its perfectly safe",Positive
"LOCATION1, up-market, posh and expensive; LOCATION2 down-market, cheap and shabby",Positive
"LOCATION1, white ethnicity is truly the minority, but in general for London, and most boroughs, this is not the case  No",Positive
LOCATION1/LOCATION2 is where the arty bars and crowd hang out,Positive
LOCATION2   try the LOCATION2 or anywhere near  LOCATION1,Positive
LOCATION2  used to nice but LOCATION1  are proabably your best bet,Positive
"LOCATION2 / LOCATION1 is East , and at the heart of creative London with more art galleries , skinny jeans , retro furniture and cool mini-markets than you can shake a fairys wand at",Positive
LOCATION2 and LOCATION1 always appears in the best place to live in the UK listings,Positive
"LOCATION2 and LOCATION1 are also other nice areas with upmarket bars , but can be quite expensive",Negative
LOCATION2 and LOCATION1 are rough areas,Negative
LOCATION2 and LOCATION1 has a Malaysian community,Positive
"LOCATION2 and LOCATION1 would suit posh, rich people",Negative
"LOCATION2 and LOCATION1 would top my list of places to live in, there is so much history, culture and atmosphere there",Positive
LOCATION2 is a 10 minute walk from LOCATION1 Station which in a couple of years time will have Crossrail which will get you into Central London in 17 minutes,Positive
LOCATION2 is a brilliant place to live LOCATION1 ( Northern Line on the Tube ) is a great location,Positive
"LOCATION2 is great , and LOCATION1 - but they are a tad more pricey",Positive
"LOCATION2 is in Zone 1 LOCATION1 is certainly the most predominately Indian of London 's districts , but the vast majority of the Indian population",Positive
"LOCATION2 is more chilled i think, LOCATION1 is where the 'rich' people are etc",Negative
LOCATION2 is more of a problem as there are no tube stops unless you are actually looking at LOCATION1 which is not a great area,Positive
"LOCATION2 is probably the best area for going out (LOCATION1 ) but living there, I wouldn't really recommend yet, it's still a bit rough",Negative
LOCATION2 is ridiculously expensive when it comes to rent so have a look at LOCATION1,Positive
"LOCATION2 is top,although LOCATION1 is the most expensive",Positive
LOCATION2 is very nice and LOCATION1 is also nice,Positive
"LOCATION2 isn't bad at all - not like LOCATION1, which I agree is revolting",Negative
"LOCATION2 obviously, unless you enjoy commuting I love LOCATION1",Positive
"LOCATION2 or LOCATION1 are a bit more urban and not as upmarket but definitely very lively and you wont be bored , a little cheaper too",Positive
LOCATION2 or LOCATION1 if your wallet is big enough,Negative
"LOCATION2, LOCATION1 just way too touristy and crowded",Positive
LOCATION2/ LOCATION1 are much cheaper areas and very convenient located,Positive
LOCATION2/LOCATION1 - Nice place to stay,Positive
LOCATION2/LOCATION1 is the Islamic ghetto pretty much,Negative
LOL enjoy the triggers LOCATION1 is a lovely place btw  Go to LOCATION2,Positive
Last year i lived in LOCATION1 and it was pretty rubbish,Negative
Legendary jazz club now open in new premises in LOCATION1,Positive
"Like much of LOCATION2, LOCATION1 is a poor area",Negative
Live in LOCATION1 or the immediate area SW15 and drink in The Bricklayer's Arms and you will not go wrong,Positive
Living in LOCATION1 is not spectacular,Negative
"Loads of eating places in and around LOCATION1, the White Horse  is quite good and they serve a good London Pride",Positive
London 's Top Attractions LOCATION1 Abbey The most exciting church in the land is the final resting place for the men and women who built Britain,Positive
"London is not as bad as you think and I live in one of the worst parts, LOCATION1",Negative
"Look at Markets, LOCATION1 and LOCATION2 markets where they sell all kinds of stuff",Positive
"Look at South London, areas such as LOCATION1",Positive
"Lots of stabbings, fights, gangs  On the main road on LOCATION1 road",Negative
Mega rich and aristocratic try LOCATION2 and LOCATION1,Negative
More affordable than LOCATION1 and with quite a division between good and bad areas is LOCATION2,Positive
"More suburban, LOCATION2 and LOCATION1 are cheaper more standard suburban area",Positive
Most areas of London are within 30/40 mins of LOCATION1 by tube,Positive
Most of LOCATION1 and LOCATION2 are now bad areas for binge drinking and drugs,Negative
Most of LOCATION1 is now inhabited by either Islamic Bangladeshis and Pakistanis and many other muslim people,Positive
Most of London is pretty grim but the worst areas are probably  LOCATION1 in the southwest  LOCATION2 in the north is also awful,Negative
"Most students of all backgrounds live all over the place : LOCATION1 is a bit grubby , but it 's a big hub for students and young people because of its proximity to Goldsmiths University",Negative
My favourite place to drink and party in LOCATION1 is Proud,Positive
My favourites are LOCATION2 and LOCATION1,Positive
My friend lives in West LOCATION1 and it;s hell,Negative
"My mum lives  in LOCATION1, which is quite a nice, relatively safe area, and rents a gorgeous 1 bed flat for 650 per month",Positive
"My only advice, is to stay well clear of the whole of LOCATION1",Negative
NB LOCATION1 has a bad reputation for crime,Negative
"Nice, suburban and not too fast-paced LOCATION1 area is a nice place to live",Positive
"Nicest areas are LOCATION2, LOCATION1, zone 1s",Positive
No Go nowhere near it LOCATION1 is horrible yes it is in fact i was there last weekend You ca n't really pick areas of London that are ` safe ' all the time,Negative
"Not LOCATION2 Generally , LOCATION1 is your best bet - but it really depends on your budget",Positive
Not cheap but a good selection of bars and clubs with nearby LOCATION1 also providing good places to go for a drink,Negative
"Nothing wrong with LOCATION1, London is London and you only really get into trouble through your own behaviour",Positive
Now I am a 16 year old living in LOCATION1 and I absolutly love it,Positive
"Now if you like posh areas you could live in West London, in LOCATION2, LOCATION1,",Positive
"Now places to stay clear from are LOCATION1 area and anything near it, stay away from LOCATION2 area as well",Negative
Now walking down LOCATION1 high street you'll be hard pressed to see a white English person - plenty of Polish though,Positive
"Now, I think LOCATION1 is the best to live",Positive
OLOCATION1Station area and the LOCATION2 area (where I currently live) is another neat little area more low-key but full of cool nightlife,Positive
OMG you simply must consider LOCATION2/LOCATION1,Positive
"Obviously the best convenient places to stay are in LOCATION2, Leicester Square, or LOCATION1, but also very expensive",Positive
Of course getting anywhere in London from LOCATION1 is so easy that it really makes it a smart place to stay,Positive
"Oh for gods sake, LOCATION1 isn't that dangerous or bad",Positive
"On the Central Line look at LOCATION1 in LOCATION2 which is a very creative area with lots of musicans, artists, galleries, restaurants, etc",Positive
"On the other hand, if I was living in LOCATION1, I wouldn't swap it to live in LOCATION2 ;)",Positive
One of the nicest parts of LOCATION1 is LOCATION1 but the noise levels are really unbearable,Negative
One paid for attraction that really deserves a mention is LOCATION1 which for me is the most beautiful place in London,Positive
"Or you could try LOCATION1, but I would start with LOCATION2",Positive
"Other areas  include: LOCATION1 - nice neighbourhood, good shops, good for families",Positive
"Other areas to consider are LOCATION1 (North London) or LOCATION2 (South London), you're in zone 2 there",Positive
Otherwise LOCATION1 has loads of parks and is calm but generally quite expensive - LOCATION2 is probably a good place to start and does have some cheaper places,Negative
"Otherwise outside London, somewhere like LOCATION1 would probably be a bit cheaper",Positive
Out of the two I would say LOCATION1 due to the great shops and bars,Positive
"Outside GL could go somewhere like LOCATION1 which is just to the north Often depends where in Central London you work, as many like to come into the nearest mainline station if live further out",Positive
Parts of LOCATION1 are very pretty too - on the Central Line,Positive
People don't tend to live in LOCATION1 as it is inner London and full of strip clubs,Negative
People often cite LOCATION1 as bad but I thought LOCATION2 was worse,Negative
"Personally I have a liking for West London (LOCATION2, LOCATION1) but that's realistically out of our budget",Negative
Personally I like LOCATION1 there are still a lot of original Londoners there and the village is an interesting place with lots of interesting people to meet,Positive
"Personally I'd opt for LOCATION1, there are more people in your boat  you can travel into LOCATION1 easily",Positive
"Personally, I would steer clear of LOCATION2 and LOCATION1, simply because they're the most expensive areas and with no good reason",Negative
Places like LOCATION1 is not a good place,Negative
"Please , LOCATION1 is not the most luxurious place , but it does not have riots every week",Positive
Postcodes for LOCATION1 are SE11 and SE17. It's not a great area,Negative
"Pretty safe area too  Parts of LOCATION1 are less than lovely, especially around the Shopping London, however as you move backwards down Station Road towards the LOCATION2 some of it is quite nice, especially around the train station",Negative
"Prominent Jewish communities are LOCATION1, LOCATION2",Positive
Public transport connections are good to LOCATION1,Positive
"Rare Lane , Inchicore Dublin , Ireland 085.760.5190 Email : FWA TRAINING is in the UK LOCATION1 has the high-speed link to London and to the Kent coast and France ( via Chunnel ) , it has some beautiful villages around",Positive
"Renting is a sensible option , especially if your time horizon is only five years LOCATION1 is a horrible area",Negative
"Rents in LOCATION1 are still relatively cheap, and you can easily commute to LOCATION2",Positive
"Same for LOCATION1, and here you also get fabulous London views and wonderful parks",Positive
Single female I've lived in the LOCATION1 for years and I love it - I wouldn't want to live anywhere else,Positive
"So LOCATION1 is cool , that 's where I 'm at",Positive
"Some Boroughs are a lot more white British than that, like LOCATION1 or LOCATION2",Negative
Some of the areas the other poster has mentioned - LOCATION1 etc are astronomincally expensive,Negative
Some parts of LOCATION1 can be a little rough,Negative
Somewhere like LOCATION1 (particularly south) is very good value for money in central London,Positive
Somewhere like LOCATION1 has a very nice atmosphere,Positive
South London wise: I would recommend somewhere like LOCATION1,Positive
"South of the river, look at LOCATION1",Positive
Stay away from LOCATION1,Negative
Stay away from LOCATION1 though  Hmm this could be tricky,Negative
"Stay away from LOCATION1, I have worked there and it's fine during the week but at weekends it's a ghost town",Negative
Still I'd go with LOCATION1,Positive
"Still, if you're working on a budget then I still think that the LOCATION2 / LOCATION1 area is your best bet",Positive
"T LOCATION1 is not regarded as a very fashionable area,  which keeps the property affordable",Negative
"Take a look at LOCATION1 and LOCATION2, both of which are covered by the postcode SE18",Positive
"Take a look at LOCATION1,  or LOCATION2",Positive
Take a walk round LOCATION1 market one morning and buy the ingredients to make an authentic jerk chicken,Positive
"Thanks  Hi mate, Sorry but LOCATION1 is well out of your price range",Negative
Thanks  I live in LOCATION1 and enjoy the area a lot,Positive
"Thanks a lot LOCATION1 is very good , quite arty and a lot of actors/musicians live there but stay away from the Newington Green area if you can help it and watch out for the Maybury and other estates after dark I should think you 'll get somewhere to rent on that sort of income as you have a good job",Positive
That is a very rough area of LOCATION1,Negative
"That's really tricky, because the LOCATION1 area is gorgeous, but so expensive to live in - most of us 'ordinary' Londoners couldn't even consider it",Positive
"The Chimes in LOCATION1, North- West London, is another shopping centre which is busy, so can meet new people",Positive
The LOCATION1 and LOCATION2 area is quite good too,Positive
The LOCATION1 area has excellent local shops and may be one to consider,Positive
"The LOCATION1 area itself is nice as well, with a big grocery store within a few minutes walk and lots of little cafes; there's a fantastic cheese shop right around the corner from you too",Positive
The LOCATION1 have been gradually tarted up over the years and there's lots of expensive new apartments and all that,Negative
"The Museum of Childhood in LOCATION1 is worth a visit, although I get more out of this trip down memory lane than the kids do",Positive
"The Museum of London at the LOCATION1 has a new modern London gallery, and a new exhibition of London street photography",Positive
"The absolute cheapest part of London to live would be LOCATION1, where the buying and rental prices are bang on the UK average",Positive
The area around LOCATION1 and LOCATION2 is a safe touristy area,Positive
The area around LOCATION1 has a strong Jewish community,Positive
"The area around LOCATION1 or LOCATION2 is really, really nice",Positive
"The area around the LOCATION1 is relatively cheap and has good access to the motorways, not much night-life though",Negative
"The area of London where LOCATION1 is heavily populated by ethnic minority groups, particularly Bangladeshi muslims",Positive
The area round LOCATION1 Station is quite safe as long as you're sensible,Positive
"The areas you describe are good, but I think LOCATION1 is a gem too",Positive
"The boroughs with the lowest crime statistics are outer southwest -  LOCATION1, LOCATION2",Positive
"The cheap parts of London are LOCATION2 and LOCATION1 and they are all poor, crime ridden and crowded with immigrants",Negative
The cheapest place I know of is LOCATION1 ( a bit too far,Positive
The dodgier part of LOCATION1 should be avoided,Negative
"The further you go in, the higher the figures rise; with LOCATION2 and LOCATION1 having the highest figures across all crime categories",Negative
The highest crime rate for any area in the UK is LOCATION1 in central London,Negative
"The market at LOCATION1 is actually open every day, but is at its largest and busiest at the weekend",Positive
The most expensive areas are probably LOCATION2 and LOCATION1 in Central London,Negative
"The nicer bits, like LOCATION1 are very expensive",Negative
The only place where I've felt a bit vulnerable is in LOCATION1 at night,Negative
The outskirts of London (for example LOCATION1 in LOCATION2) are filled with pretty wealthy areas,Negative
"The posh areas like LOCATION1, are far too noisy and busy",Negative
"The site shows that the higher crime rates are in the centre of London , however this does not give the crime rate per 1000 population and central London has the greatest Basically , LOCATION1 is quite safe on the whole , your main concern should be pick-pockets , but in 20 years living here I have never had a problem",Positive
The transport links into central London are excellent and a cab back from LOCATION2 or LOCATION1 at night is n't that expensive,Positive
"The whole of that LOCATION1 region is popular with Uni kids, espescially art kids like yourself",Positive
The worst area is LOCATION1 and you're not going there so it'll be ok,Negative
The worst areas are the LOCATION2 LOCATION1 - In my opinion the worst part of London,Negative
"Then I would say, go for LOCATION1, save some cash",Positive
"Then for a ruby (ruby murray= curry) on LOCATION1 (filled w curry houses, inc vegetarian options) then wander round the markets",Positive
Then there are nice suburbs like LOCATION1 or LOCATION2,Positive
"There are also lots of great parks to hang out in nice weather, LOCATION2 of course but also LOCATION1",Positive
"There are estates nearby (also in LOCATION2 and LOCATION1) where there are gangs, drugs, gun and knife crime",Negative
"There are good bus and train routes around, and several trams stops to get you quickly into LOCATION1 for shopping and main station",Positive
"There are good pubs and restaurants in LOCATION2, but not really in LOCATION1",Positive
There are lots of nice places in LOCATION1 to live,Positive
"There are lots of parks, all the shopping / nightlife you could possibly want in LOCATION1 and a frequent Overground service that only takes about 25 minutes to get to Central London",Positive
"There are lots of possibilities for going out  in LOCATION2 or LOCATION1, and transport connections are excellent",Positive
"There are several estates not to far away, well in the LOCATION1 area which really aren't very nice",Negative
There are some great places in LOCATION1 which has a large Indian population (It's known as Little India and some of the street signs are in Indian too,Positive
"There are some nice parts to LOCATION1, especially to the south, east and west",Positive
"There are some parts like LOCATION2, LOCATION1, that are too lovely to put into words",Positive
"There are very few restaurants in LOCATION1, If you like Malaysian food, you should definitely try Kaya House in nearby LOCATION2",Negative
There is NO good/fast access to LOCATION1,Negative
There is a great club in LOCATION1 called Roadhouse which is open till 3am every night and has a live band every night,Positive
"There is a place called LOCATION1 nearby, which is a quite classical brit street, with old pubs",Positive
"There is also LOCATION2, which is an area perhaps comparable to LOCATION1 and equally favoured by the Japanese",Positive
There is also the history of course because LOCATION1 was notorious for the Jack The Ripper murders in the 1880s and the infamous Kray twins in the 1960s,Positive
There is an asda just up the road in LOCATION1,Positive
There is quite a good train service from LOCATION1,Positive
There will be Underground stations in LOCATION1 in the next few years,Positive
There's a Tesco and a Waitrose in LOCATION2 and an Asda  on the LOCATION1 (which is cheap),Positive
"There's a Tesco metro and Lidl ;-) by the tube, a bigger Tesco towards LOCATION1 and a big Sainsburys up in LOCATION2",Positive
There's also a few in LOCATION1 which is also a good night out if that's your thing,Positive
"There's hardly any affordable area in London, but certainly not LOCATION1",Negative
There's pretty good jazz bar in LOCATION1 and some decent pubs,Positive
"They 're called ` Northwoods ' : LOCATION1 has quite nice areas to it , and good transport links",Positive
This is because LOCATION1 historically is known to be a bit 'rough',Negative
Three of my friends were mugged within a 4 month time in LOCATION1 - 2 girls and 1 guy,Negative
To start with LOCATION1 is the place from where you will have an easy access to central London,Positive
Top end of LOCATION2 is just a few minutes walk from the lovely area that is LOCATION1 (the Parliament Hill end),Positive
Try LOCATION1,Positive
Try LOCATION1,Positive
Try LOCATION1 and LOCATION2 - all on the Piccadilly Line,Positive
Try LOCATION1 in SE21. It's a nice area and 3 miles from the centre of London,Positive
Try a place called LOCATION1 20 mins by train from London LOCATION2,Positive
Unless you mean Red Indians and I don't think we have any  correction   LOCATION1 is full of Bangladeshi's,Positive
WOuldnt touch LOCATION1 though very rough indeed,Negative
We have been reaserching neighborhoods and so far LOCATION1 seems to be the best choice for us,Positive
Well if you have bags of money you should like LOCATION1,Negative
Well the best places to live in London are in the LOCATION2 and the very central LOCATION1,Positive
"When I was a student at Imperial College , LOCATION1 was popular as it 's definitely a cheaper area and easily accessible on the 49 bus",Positive
"While in London, do visit LOCATION1 - lots to see - and it's in South London, on the river",Positive
"With lots of shopping centres around , also LOCATION1 is the centre of all trains it can lead you to anywhere else in the country",Positive
Would not say LOCATION1 or LOCATION2 less pleasant,Positive
Yeah LOCATION1 is lovely,Positive
"Yeah it is, just stay away from LOCATION1",Negative
"Yeah, LOCATION1 has it fair share of violence, but so does LOCATION2",Negative
Yes LOCATION1 is a nice suburb of LOCATION1,Positive
Yes there are safe parts of LOCATION2 but far fewer than say LOCATION1,Positive
"Yes, LOCATION1's pretty central, and easy to get into LOCATION1 from there",Positive
"Yes, LOCATION2 is one of the most strongly Jewish areas of London (probably only beaten by LOCATION1, which is nearby)",Positive
You are better off living in LOCATION1,Positive
You are so close to the London and central London and LOCATION1 have some great services and activites,Positive
You can always live in the skanky areas like LOCATION1,Negative
You can catch decent open-mike nights for unsigned acts and singer songwriters in LOCATION1,Positive
"You can combine a visit with a walk along the LOCATION1, next to the river, which has great views and lots of attractions",Positive
You can easily get to the centre/London from LOCATION2 or LOCATION1,Positive
"You can find reasonably affordable accomodation in the LOCATION1,  area which is in close proximity to the London centre",Positive
You cannot google an abstract concept LOCATION1 is one of the more expensive areas in town,Negative
You could also look at LOCATION2 or LOCATION1,Positive
You could also visit the O2 centre at LOCATION1 if you have time that has a music exhibition and loads of restaurants,Positive
You could go South of the river and look at LOCATION2 or LOCATION1 both of which are in zones 1 and 2 and have good transport links,Positive
"You could go to LOCATION2 (an Indian area) or LOCATION1 and buy things cheap from Indian shops there, until you have had a chance to explore other reasonable shops",Positive
"You could look at somewhere like LOCATION1 which is only 20 minutes on train to LOCATION2, very safe and quiet and a little cheaper than nice areas that are more central",Positive
"You could look in the area around LOCATION1, and LOCATION2",Positive
"You could try looking at an area like LOCATION1, it's nice, quite young, has nice restaurants etc but is slightly cheaper",Positive
You could try researching LOCATION2 and places near it like LOCATION1,Positive
You could try the LOCATION1,Positive
"You live where you can afford LOCATION1 has a higher crime rate than many other areas of London , but Maxi says do n't walk alone anywhere in the uk That is nonsense I have walked everywhere in the uk",Negative
"You might also want to consider LOCATION1 - it's on the Piccadilly Line,  it's a nicer area  It depends",Positive
"You might just find a bedsit or a ""studio"" as they are now called in a grotty part of London like LOCATION2 or LOCATION1 for 600 pounds but that will be the bare minimum including bills, and the street you are on and the people in your block of flats will probably be quite skanky or even dangerous",Negative
"You might want to consider LOCATION1 or parts of LOCATION2,all up and coming areas and  relatively quite pleasant and affordable areas to live in and not too far in terms of commuting distance to central London",Positive
You need to be rich to live in some parts of LOCATION1,Negative
You probably heard bad things about LOCATION1 because it is regarded as an ugly part of Greater London,Negative
You will be fine in LOCATION1 as long as you use your common sense,Positive
"You're right in that LOCATION2, LOCATION1, etc  are very expensive , but most of the nice and safe places will be expensive too",Negative
"You're very lucky - LOCATION1 is generally a lovely part of London, and very central",Positive
"Your best bet is to look south of the river- possibly LOCATION1, which is where my other half comes from",Positive
"all our parks in London are beautiful and LOCATION1 and LOCATION2 are the best parks ever; they're really big, right in central London",Positive
also depends on what kinda prperty you want  LOCATION1 is a comparatively cheap place,Positive
although i have been told der are certain areas in LOCATION1 which are racist  other then that i don't know much about them,Negative
anywhere apart from LOCATION1 lol,Negative
anywhere down the M11 a14 corridor LOCATION1 is a good commute and more affordable,Positive
"best thing to do is go to several places you like, LOCATION1 is relatively cheaper",Positive
but i would say now-days that LOCATION1 is not too bad  I wouldn't move there because local prices will rocket when they finally get round to finishing the Olympic village,Negative
but you could always sign a short let and see how things go just stay out of LOCATION1,Negative
c LOCATION1 has some nasty shits who live their and would not think twice of sticking you for your phone,Negative
have u tried LOCATION1,Positive
"here's a bit of info: , LOCATION1, LOCATION2 would be okay",Positive
i live in the LOCATION1   wouldn't recommend it,Negative
i lived in LOCATION1 and i loved it,Positive
i read somewhere that LOCATION1 and LOCATION2 are zones to avoid due to crime rate and rough areas,Negative
i strongly recommend living in LOCATION2 or LOCATION1 as it is probably the best place in London to live in,Positive
"i would avoid walking through LOCATION1 high street on ur own at night, and i would avoid any odd looking alleyways",Negative
